playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO
drakeol01,2017,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0
drakeol01,2017,2,MIL,NL,61,0,0,0,0,0,0,0,0,0,0,0
drewst01,2017,1,WAS,NL,46,95,9,24,7,0,1,17,0,0,8,21
drurybr01,2017,1,ARI,NL,135,445,41,119,37,2,13,63,1,1,28,103
dudalu01,2017,1,NYN,NL,75,252,30,62,21,0,17,37,0,0,37,73
dudalu01,2017,2,TBA,AL,52,171,20,30,7,0,13,27,0,0,23,62
duensbr01,2017,1,CHN,NL,68,4,0,0,0,0,0,0,0,0,0,3
duffety01,2017,1,MIN,AL,56,0,0,0,0,0,0,0,0,0,0,0
duffyda01,2017,1,KCA,AL,24,2,0,1,0,0,0,0,0,0,0,1
dukeza01,2017,1,SLN,NL,27,0,0,0,0,0,0,0,0,0,0,0
dullry01,2017,1,OAK,AL,49,0,0,0,0,0,0,0,0,0,0,0
dunnmi01,2017,1,COL,NL,68,0,0,0,0,0,0,0,0,0,0,0
duvalad01,2017,1,CIN,NL,157,587,78,146,37,3,31,99,5,3,39,170
dysonja01,2017,1,SEA,AL,111,346,56,87,13,3,5,30,28,7,28,55
dysonsa01,2017,1,TEX,AL,17,0,0,0,0,0,0,0,0,0,0,0
dysonsa01,2017,2,SFN,NL,38,0,0,0,0,0,0,0,0,0,0,0
eatonad02,2017,1,WAS,NL,23,91,24,27,7,1,2,13,3,1,14,18
edginjo01,2017,1,NYN,NL,46,0,0,0,0,0,0,0,0,0,0,0
edwarca01,2017,1,CHN,NL,74,1,1,0,0,0,0,0,0,0,0,1
eflinza01,2017,1,PHI,NL,11,21,1,3,0,0,0,2,0,0,0,13
eibnebr01,2017,1,LAN,NL,17,33,3,6,0,0,2,6,0,0,2,17
eickhje01,2017,1,PHI,NL,24,31,3,5,1,0,0,0,0,0,0,13
eliasro01,2017,1,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0
ellinbr02,2017,1,MIA,NL,42,1,0,0,0,0,0,0,0,0,0,0
ellisaj01,2017,1,MIA,NL,51,143,17,30,5,0,6,14,0,0,12,29
ellsbja01,2017,1,NYA,AL,112,356,65,94,20,4,7,39,22,3,41,63
encared01,2017,1,CLE,AL,157,554,96,143,20,1,38,107,2,0,104,133
engelad01,2017,1,CHA,AL,97,301,34,50,11,3,6,21,8,1,19,117
ennsdi01,2017,1,MIN,AL,2,2,0,1,0,0,0,0,0,0,0,1
ervinph01,2017,1,CIN,NL,28,58,8,15,2,0,3,10,4,1,4,15
eschja01,2017,1,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0
escobal02,2017,1,KCA,AL,162,599,71,150,36,5,6,54,4,7,15,102
escobed01,2017,1,MIN,AL,129,457,62,116,16,5,21,73,5,1,33,98
escobyu01,2017,1,LAA,AL,89,350,43,96,20,1,7,31,1,4,29,51
espinda01,2017,1,LAA,AL,77,228,27,37,8,0,6,29,3,5,19,91
espinda01,2017,2,SEA,AL,8,16,2,3,2,0,0,2,1,0,1,7
espinda01,2017,3,TBA,AL,8,22,1,6,0,0,0,0,0,0,1,11
espinpa01,2017,1,MIL,NL,6,4,0,1,0,0,0,0,0,0,0,1
espinpa01,2017,2,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0
estevca01,2017,1,COL,NL,35,0,0,0,0,0,0,0,0,0,0,0
estrama01,2017,1,TOR,AL,33,4,0,0,0,0,0,0,0,0,0,3
ethiean01,2017,1,LAN,NL,22,34,3,8,1,0,2,3,0,0,4,10
evansph01,2017,1,NYN,NL,19,33,4,10,2,0,0,1,0,0,4,8
familje01,2017,1,NYN,NL,26,1,0,0,0,0,0,0,0,0,0,1
fariaja01,2017,1,TBA,AL,16,0,0,0,0,0,0,0,0,0,0,0
farmebu01,2017,1,DET,AL,11,0,0,0,0,0,0,0,0,0,0,0
farmeky01,2017,1,LAN,NL,20,20,1,6,1,0,0,2,0,0,0,3
farquda01,2017,1,TBA,AL,37,0,0,0,0,0,0,0,0,0,0,0
farquda01,2017,2,CHA,AL,15,0,0,0,0,0,0,0,0,0,0,0
farrelu01,2017,1,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0
farrelu01,2017,2,CIN,NL,9,0,0,0,0,0,0,0,0,0,0,0
feathta01,2017,1,TBA,AL,17,39,6,7,1,0,2,6,1,0,5,15
feddeer01,2017,1,WAS,NL,3,4,0,0,0,0,0,0,0,0,0,3
federti01,2017,1,SFN,NL,13,13,3,3,0,0,2,3,0,0,1,4
feldmsc01,2017,1,CIN,NL,21,34,0,1,0,0,0,0,0,0,0,16
felizmi01,2017,1,HOU,AL,46,1,0,0,0,0,0,0,0,0,0,1
felizne01,2017,1,MIL,NL,29,0,0,0,0,0,0,0,0,0,0,0
felizne01,2017,2,KCA,AL,20,0,0,0,0,0,0,0,0,0,0,0
ferreje01,2017,1,DET,AL,11,0,0,0,0,0,0,0,0,0,0,0
fieldjo03,2017,1,LAN,NL,57,0,0,0,0,0,0,0,0,0,0,0
fienca01,2017,1,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0
fienca01,2017,2,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0
fiersmi01,2017,1,HOU,AL,30,1,1,0,0,0,0,0,0,0,0,1
finnebr01,2017,1,CIN,NL,5,5,0,0,0,0,0,0,0,0,0,1
fishede01,2017,1,HOU,AL,53,146,21,31,4,1,5,17,3,3,17,54
fistedo01,2017,1,BOS,AL,18,2,0,0,0,0,0,0,0,0,0,0
flaheja01,2017,1,SLN,NL,6,6,0,0,0,0,0,0,0,0,0,2
flahery01,2017,1,BAL,AL,23,38,5,8,1,0,0,4,0,0,4,10
flexech01,2017,1,NYN,NL,14,13,0,2,1,0,0,0,0,0,0,7
florera02,2017,1,LAA,AL,3,8,0,1,0,0,0,1,0,0,0,1
florewi01,2017,1,NYN,NL,110,336,42,91,17,1,18,52,1,1,17,54
floripe01,2017,1,PHI,NL,15,46,6,16,4,1,0,6,0,0,3,16
florody01,2017,1,CHN,NL,3,4,0,0,0,0,0,0,0,0,0,2
flowety01,2017,1,ATL,NL,99,317,41,89,16,0,12,49,0,1,31,82
flynnbr01,2017,1,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0
foltymi01,2017,1,ATL,NL,29,42,1,2,0,0,0,0,0,0,0,27
fontano01,2017,1,LAA,AL,12,20,1,1,0,0,1,1,1,1,3,8
fontwi01,2017,1,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0
forsylo01,2017,1,LAN,NL,119,361,56,81,19,0,6,36,3,2,69,109
fowlede01,2017,1,SLN,NL,118,420,68,111,22,9,18,64,7,3,63,101
fowledu01,2017,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0
francma02,2017,1,PHI,NL,154,575,66,132,29,1,24,76,0,0,41,95
frankni01,2017,1,MIL,NL,53,82,7,16,2,1,2,10,2,0,5,19
frankni01,2017,2,LAA,AL,13,24,2,3,1,0,0,2,0,0,5,3
frankse01,2017,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0
fraziad01,2017,1,PIT,NL,121,406,55,112,20,6,6,53,9,5,36,57
frazicl01,2017,1,NYA,AL,39,134,16,31,9,4,4,17,1,0,7,43
frazito01,2017,1,CHA,AL,81,280,41,58,15,0,16,44,4,3,48,71
frazito01,2017,2,NYA,AL,66,194,33,43,4,1,11,32,0,0,35,54
freelky01,2017,1,COL,NL,35,52,3,8,1,0,1,2,0,0,1,30
freemfr01,2017,1,ATL,NL,117,440,84,135,35,2,28,71,8,5,65,95
freemmi01,2017,1,SEA,AL,16,30,3,2,0,0,1,1,0,0,4,9
freemmi01,2017,2,LAN,NL,4,5,0,0,0,0,0,0,0,0,0,2
freemmi01,2017,3,CHN,NL,15,25,3,4,2,0,0,0,0,0,2,8
freemsa01,2017,1,ATL,NL,58,2,0,0,0,0,0,0,0,0,0,1
freesda01,2017,1,PIT,NL,130,426,44,112,16,0,10,52,0,1,58,116
freitda01,2017,1,ATL,NL,6,17,2,4,2,0,0,2,0,0,0,4
friedma01,2017,1,ATL,NL,10,7,1,0,0,0,0,0,0,0,1,3
frierer01,2017,1,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0
fryerer01,2017,1,SLN,NL,34,71,7,11,3,0,0,3,0,0,11,18
fryja01,2017,1,CHA,AL,11,0,0,0,0,0,0,0,0,0,0,0
fuentre01,2017,1,ARI,NL,64,136,19,32,1,2,3,9,4,1,8,35
fulmeca01,2017,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0
fulmemi01,2017,1,DET,AL,25,5,0,0,0,0,0,0,0,0,0,2
galero01,2017,1,SDN,NL,3,10,1,1,0,0,1,2,0,0,0,2
gallaca01,2017,1,KCA,AL,13,24,2,6,1,0,1,5,0,0,3,4
gallayo01,2017,1,SEA,AL,28,2,0,1,0,0,0,0,0,0,0,0
gallegi01,2017,1,NYA,AL,16,0,0,0,0,0,0,0,0,0,0,0
gallojo01,2017,1,TEX,AL,145,449,85,94,18,3,41,80,7,2,75,196
galvifr01,2017,1,PHI,NL,162,608,71,155,29,6,12,61,14,5,45,111
gamelbe01,2017,1,SEA,AL,134,509,68,140,27,5,11,59,4,1,36,122
gantjo01,2017,1,SLN,NL,7,3,0,0,0,0,0,0,0,0,0,0
garciad01,2017,1,ATL,NL,52,173,19,41,4,0,5,19,4,0,7,23
garciav01,2017,1,CHA,AL,136,518,75,171,27,5,18,80,5,3,33,111
garcigr01,2017,1,SLN,NL,133,241,27,61,9,2,2,20,2,1,37,64
garcija01,2017,1,OAK,AL,63,0,0,0,0,0,0,0,0,0,0,0
garcija02,2017,1,ATL,NL,18,31,2,5,1,0,1,7,0,0,1,7
garcija02,2017,2,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0
garcija02,2017,3,NYA,AL,8,2,0,0,0,0,0,0,0,0,0,1
garcija04,2017,1,MIA,NL,68,0,0,0,0,0,0,0,0,0,0,0
garcile02,2017,1,CHA,AL,87,300,41,81,15,2,9,33,8,5,13,69
garcilu03,2017,1,PHI,NL,66,0,0,0,0,0,0,0,0,0,0,0
garcion01,2017,1,KCA,AL,2,0,0,0,0,0,0,0,0,0,0,0
garciwi01,2017,1,CHA,AL,44,105,15,25,5,3,2,12,0,0,11,31
gardeni01,2017,1,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0
gardnbr01,2017,1,NYA,AL,151,594,96,157,26,4,21,63,23,5,72,122
garnedu01,2017,1,COL,NL,22,68,5,14,7,0,1,6,0,0,4,24
garnedu01,2017,2,OAK,AL,19,44,5,7,1,0,1,3,0,0,8,12
garream01,2017,1,CIN,NL,16,19,1,1,1,0,0,1,0,0,0,6
gartory01,2017,1,TBA,AL,7,0,0,0,0,0,0,0,0,0,0,0
gartory01,2017,2,SEA,AL,13,0,0,0,0,0,0,0,0,0,0,0
garvemi01,2017,1,MIN,AL,23,46,5,9,1,3,0,3,0,0,6,15
garzama01,2017,1,MIL,NL,24,35,1,3,0,0,0,1,0,0,0,13
gattiev01,2017,1,HOU,AL,84,300,41,79,22,0,12,55,0,1,18,50
gausmke01,2017,1,BAL,AL,34,2,0,0,0,0,0,0,0,0,0,1
gavigsa01,2017,1,SEA,AL,12,5,1,1,0,0,0,0,0,0,0,2
gavigsa01,2017,2,KCA,AL,4,0,0,0,0,0,0,0,0,0,0,0
gearrco01,2017,1,SFN,NL,68,2,0,0,0,0,0,0,0,0,0,2
geedi01,2017,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0
geedi01,2017,2,MIN,AL,14,0,0,0,0,0,0,0,0,0,0,0
gennesc01,2017,1,CIN,NL,141,461,80,136,22,3,27,97,3,2,30,114
gentrcr01,2017,1,BAL,AL,77,101,17,26,5,1,2,11,5,4,11,24
germado01,2017,1,NYA,AL,7,0,0,0,0,0,0,0,0,0,0,0
giavojo01,2017,1,BAL,AL,7,10,0,1,0,0,0,0,1,0,0,4
gibsoky01,2017,1,MIN,AL,29,0,0,0,0,0,0,0,0,0,0,0
gileske01,2017,1,HOU,AL,63,0,0,0,0,0,0,0,0,0,0,0
gillaco01,2017,1,SFN,NL,44,80,8,13,4,0,2,8,0,0,5,10
gilmase01,2017,1,NYN,NL,2,1,1,1,1,0,0,1,0,0,0,0
gimench01,2017,1,MIN,AL,77,186,28,41,9,0,7,16,1,0,33,60
giolilu01,2017,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0
givenmy01,2017,1,BAL,AL,69,0,0,0,0,0,0,0,0,0,0,0
glasnty01,2017,1,PIT,NL,18,17,1,5,0,0,0,3,0,0,4,7
gloveko01,2017,1,WAS,NL,23,0,0,0,0,0,0,0,0,0,0,0
godleza01,2017,1,ARI,NL,27,42,1,2,0,0,0,2,0,0,2,26
goedder01,2017,1,NYN,NL,33,0,0,0,0,0,0,0,0,0,0,0
goforda01,2017,1,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0
goharlu01,2017,1,ATL,NL,5,9,0,0,0,0,0,0,0,0,0,7
goinsry01,2017,1,TOR,AL,143,418,37,99,21,1,9,62,3,2,31,96
goldbbr01,2017,1,CHA,AL,11,0,0,0,0,0,0,0,0,0,0,0
goldspa01,2017,1,ARI,NL,155,558,117,166,34,3,36,120,18,5,94,147
gomesya01,2017,1,CLE,AL,105,341,43,79,15,0,14,56,0,0,31,99
gomezca01,2017,1,TEX,AL,105,368,51,94,23,1,17,51,13,5,31,127
gomezje01,2017,1,PHI,NL,18,0,0,0,0,0,0,0,0,0,0,0
gomezmi01,2017,1,SFN,NL,22,33,3,8,2,0,0,2,0,0,0,6
gomezro01,2017,1,SFN,NL,4,0,0,0,0,0,0,0,0,0,0,0
gonzaad01,2017,1,LAN,NL,71,231,14,56,17,0,3,30,0,1,16,43
gonzaca01,2017,1,COL,NL,136,470,72,123,34,0,14,57,3,0,56,119
gonzaer01,2017,1,CLE,AL,60,110,18,28,6,0,4,11,1,2,3,37
gonzagi01,2017,1,WAS,NL,32,66,3,6,0,0,0,5,0,0,4,29
gonzama01,2017,1,HOU,AL,134,455,67,138,34,0,23,90,8,3,49,99
gonzama02,2017,1,SLN,NL,1,1,0,1,0,0,0,0,0,0,0,0
gonzama02,2017,2,SEA,AL,10,1,0,0,0,0,0,0,0,0,0,1
gonzami03,2017,1,CHA,AL,22,6,0,0,0,0,0,0,0,0,0,2
gonzami03,2017,2,TEX,AL,5,0,1,0,0,0,0,0,0,0,1,0
goodrni01,2017,1,MIN,AL,11,17,1,1,0,0,0,0,0,0,1,10
goodwbr01,2017,1,WAS,NL,74,251,41,63,21,1,13,30,6,0,23,69
goodyni01,2017,1,CLE,AL,56,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2017,1,KCA,AL,148,476,52,99,20,2,9,45,7,4,45,126
gordode01,2017,1,MIA,NL,158,653,114,201,20,9,2,33,60,16,25,93
gorete01,2017,1,KCA,AL,12,4,2,0,0,0,0,0,2,2,1,2
gosewtu01,2017,1,SEA,AL,11,28,1,2,0,0,0,0,0,0,1,14
gosseda01,2017,1,OAK,AL,18,5,1,1,0,0,0,0,0,0,0,4
gosseph01,2017,1,PIT,NL,28,40,3,6,1,0,0,2,0,1,2,9
gosseph01,2017,2,TEX,AL,12,8,0,1,1,0,0,0,0,0,0,3
gotttr01,2017,1,WAS,NL,4,0,0,0,0,0,0,0,0,0,0,0
gourryu01,2017,1,HOU,AL,139,529,69,158,43,1,18,75,3,2,22,62
gracema02,2017,1,WAS,NL,40,5,0,0,0,0,0,0,0,0,0,4
grandcu01,2017,1,NYN,NL,111,337,58,77,22,3,19,52,4,2,53,90
grandcu01,2017,2,LAN,NL,36,112,16,18,2,0,7,12,2,0,18,33
grandya01,2017,1,LAN,NL,129,438,50,108,27,0,22,58,0,1,40,130
graniza01,2017,1,MIN,AL,40,93,14,22,2,0,1,13,2,2,12,9
grateju01,2017,1,LAA,AL,48,84,5,17,4,0,0,10,0,0,1,13
graveke01,2017,1,OAK,AL,19,1,0,0,0,0,0,0,0,0,0,1
grayjo02,2017,1,COL,NL,20,38,3,3,0,0,1,3,0,0,1,27
grayso01,2017,1,OAK,AL,16,0,0,0,0,0,0,0,0,0,0,0
grayso01,2017,2,NYA,AL,11,0,0,0,0,0,0,0,0,0,0,0
greench03,2017,1,NYA,AL,40,0,0,0,0,0,0,0,0,0,0,0
greengr01,2017,1,WAS,NL,2,3,0,0,0,0,0,0,0,0,0,2
greensh02,2017,1,DET,AL,71,0,0,0,0,0,0,0,0,0,0,0
gregelu01,2017,1,HOU,AL,65,0,0,0,0,0,0,0,0,0,0,0
gregodi01,2017,1,NYA,AL,136,534,73,153,27,0,25,87,3,1,25,70
greinza01,2017,1,ARI,NL,33,62,4,13,4,0,0,4,0,0,2,18
grichra01,2017,1,SLN,NL,122,412,53,98,25,3,22,59,6,1,26,133
griffaj01,2017,1,TEX,AL,18,5,0,0,0,0,0,0,0,0,1,5
grillja01,2017,1,TOR,AL,26,0,0,0,0,0,0,0,0,0,0,0
grillja01,2017,2,TEX,AL,20,0,0,0,0,0,0,0,0,0,0,0
grimmju01,2017,1,CHN,NL,50,3,0,0,0,0,0,0,0,0,0,1
grossro01,2017,1,MIN,AL,119,382,62,94,22,1,9,45,3,1,67,79
gsellro01,2017,1,NYN,NL,27,34,2,5,0,0,0,4,0,0,6,14
guduare01,2017,1,HOU,AL,22,0,0,0,0,0,0,0,0,0,0,0
guerrde01,2017,1,LAA,AL,19,0,0,0,0,0,0,0,0,0,0,0
guerrja01,2017,1,MIA,NL,16,1,0,0,0,0,0,0,0,0,0,1
guerrju02,2017,1,MIL,NL,21,16,0,0,0,0,0,0,0,0,0,4
gurkaja01,2017,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0
gustaja01,2017,1,HOU,AL,6,0,0,0,0,0,0,0,0,0,0,0
guthrje01,2017,1,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0
gutiefr01,2017,1,LAN,NL,35,56,8,13,3,0,1,8,0,1,7,16
guyerbr01,2017,1,CLE,AL,70,165,23,39,7,1,2,20,2,0,15,43
gyorkje01,2017,1,SLN,NL,125,426,52,116,21,2,20,67,6,2,47,105
haderjo01,2017,1,MIL,NL,35,4,0,0,0,0,0,0,0,0,0,2
hahnje01,2017,1,OAK,AL,14,0,0,0,0,0,0,0,0,0,0,0
haleyju01,2017,1,MIN,AL,10,0,0,0,0,0,0,0,0,0,0,0
hamelco01,2017,1,TEX,AL,24,3,0,0,0,0,0,1,0,0,0,1
hamilbi02,2017,1,CIN,NL,139,582,85,144,17,11,4,38,59,13,44,133
hammeja01,2017,1,KCA,AL,32,8,0,0,0,0,0,0,0,0,0,2
handbr01,2017,1,SDN,NL,72,1,0,0,0,0,0,0,0,0,0,0
hanigmi01,2017,1,SEA,AL,96,369,58,104,25,2,16,47,5,4,31,93
hanigry01,2017,1,COL,NL,33,101,9,27,2,0,2,12,0,0,8,26
hanneja01,2017,1,SEA,AL,11,20,3,3,0,0,1,1,0,1,0,4
hansoal01,2017,1,PIT,NL,37,57,8,11,0,2,0,1,2,1,2,9
hansoal01,2017,2,CHA,AL,69,160,28,37,9,1,4,10,9,2,10,43
happia01,2017,1,CHN,NL,115,364,62,92,17,3,24,68,8,4,39,129
happja01,2017,1,TOR,AL,25,2,0,0,0,0,0,0,0,0,0,1
hardybl01,2017,1,DET,AL,35,0,0,0,0,0,0,0,0,0,0,0
hardyjj01,2017,1,BAL,AL,73,254,24,55,13,1,4,24,0,1,12,48
harpebr03,2017,1,WAS,NL,111,420,95,134,27,1,29,87,4,2,68,99
harrelu01,2017,1,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0
harrijo05,2017,1,PIT,NL,128,486,66,132,26,2,16,47,12,4,28,90
harriwi02,2017,1,HOU,AL,46,0,0,0,0,0,0,0,0,0,0,0
hartdo01,2017,1,BAL,AL,51,0,0,0,0,0,0,0,0,0,0,0
harvema01,2017,1,NYN,NL,19,34,2,2,0,0,0,1,0,0,1,13
hatchch02,2017,1,LAN,NL,26,0,0,0,0,0,0,0,0,0,0,0
hatchch02,2017,2,OAK,AL,23,0,0,0,0,0,0,0,0,0,0,0
hauscmi01,2017,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0
haysau01,2017,1,BAL,AL,20,60,4,13,3,0,1,8,0,0,2,16
hazelje01,2017,1,ARI,NL,41,52,10,18,2,2,2,10,1,0,9,20
headlch01,2017,1,NYA,AL,147,512,77,140,30,1,12,61,9,2,60,132
healyry01,2017,1,OAK,AL,149,576,66,156,29,0,25,78,0,1,23,142
heanean01,2017,1,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0
hechaad01,2017,1,MIA,NL,20,65,8,18,2,1,1,6,0,0,1,9
hechaad01,2017,2,TBA,AL,77,265,29,68,12,4,7,24,4,1,12,58
hedgeau01,2017,1,SDN,NL,120,387,36,83,17,0,18,55,4,1,23,122
heisech01,2017,1,WAS,NL,38,74,8,12,3,1,1,5,0,0,5,22
hellebe01,2017,1,NYA,AL,9,0,0,0,0,0,0,0,0,0,0,0
hellije01,2017,1,PHI,NL,20,33,1,3,1,1,0,2,0,0,3,9
hellije01,2017,2,BAL,AL,10,0,0,0,0,0,0,0,0,0,0,0
hembrhe01,2017,1,BOS,AL,62,0,0,0,0,0,0,0,0,0,0,0
hendrky01,2017,1,CHN,NL,25,50,3,5,1,0,0,5,0,0,0,28
hendrli01,2017,1,OAK,AL,70,0,0,0,0,0,0,0,0,0,0,0
heredgu01,2017,1,SEA,AL,123,386,43,96,16,0,6,24,1,5,27,64
hernaar01,2017,1,CIN,NL,19,2,0,0,0,0,0,0,0,0,0,1
hernace02,2017,1,PHI,NL,128,511,85,150,26,6,9,34,15,5,61,104
hernada01,2017,1,LAA,AL,38,0,0,0,0,0,0,0,0,0,0,0
hernada01,2017,2,ARI,NL,26,0,0,0,0,0,0,0,0,0,0,0
hernaen02,2017,1,LAN,NL,140,297,46,64,24,2,11,37,3,0,41,80
hernafe02,2017,1,SEA,AL,16,0,0,0,0,0,0,0,0,0,0,0
hernago01,2017,1,SFN,NL,128,310,40,79,20,1,0,22,12,4,31,73
hernama02,2017,1,BOS,AL,21,58,7,16,3,0,0,2,0,1,1,15
hernate01,2017,1,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0
hernate01,2017,2,TOR,AL,26,88,16,23,6,0,8,20,0,1,6,36
herreke01,2017,1,KCA,AL,64,0,0,0,0,0,0,0,0,0,0,0
herreod01,2017,1,PHI,NL,138,526,67,148,42,3,14,56,8,5,31,126
herrero01,2017,1,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0
herrmch01,2017,1,ARI,NL,106,226,35,41,7,0,10,27,5,0,29,67
hestoch01,2017,1,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0
hestoch01,2017,2,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0
heywaja01,2017,1,CHN,NL,126,432,59,112,15,4,11,59,4,4,41,67
hicksaa01,2017,1,NYA,AL,88,301,54,80,18,0,15,52,10,5,51,67
hicksjo02,2017,1,DET,AL,60,173,25,46,12,0,6,22,2,1,13,51
higasky01,2017,1,NYA,AL,9,18,2,0,0,0,0,0,0,0,2,6
hildetr01,2017,1,MIN,AL,37,0,0,0,0,0,0,0,0,0,0,0
hillaa01,2017,1,SFN,NL,34,68,7,9,2,1,1,7,0,0,11,13
hillri01,2017,1,LAN,NL,25,45,1,5,1,0,0,4,0,0,0,18
hoffmje02,2017,1,COL,NL,23,33,1,3,1,0,0,1,0,0,0,17
holadbr01,2017,1,DET,AL,13,29,1,7,2,0,0,2,0,0,0,1
holdejo02,2017,1,NYA,AL,37,0,0,0,0,0,0,0,0,0,0,0
hollade01,2017,1,CHA,AL,29,1,0,1,0,0,0,0,0,0,0,0
hollagr01,2017,1,COL,NL,61,0,0,0,0,0,0,0,0,0,0,0
hollima01,2017,1,NYA,AL,105,373,50,86,18,0,19,64,1,0,46,114
holmbda01,2017,1,CHA,AL,37,0,0,0,0,0,0,0,0,0,0,0
holtbr01,2017,1,BOS,AL,64,140,20,28,6,0,0,7,2,1,19,34
hoovejj01,2017,1,ARI,NL,52,0,0,0,0,0,0,0,0,0,0,0
hoskirh01,2017,1,PHI,NL,50,170,37,44,7,0,18,48,2,0,37,46
hosmeer01,2017,1,KCA,AL,162,603,98,192,31,1,25,94,6,1,66,104
housetj01,2017,1,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0
howeljp01,2017,1,TOR,AL,16,0,0,0,0,0,0,0,0,0,0,0
hoyinja01,2017,1,TEX,AL,36,72,13,16,3,0,1,7,3,0,4,23
hoytja01,2017,1,HOU,AL,43,1,0,0,0,0,0,0,0,0,0,1
huch02,2017,1,TBA,AL,6,0,0,0,0,0,0,0,0,0,0,0
hudsoda01,2017,1,PIT,NL,71,0,0,0,0,0,0,0,0,0,0,0
huffmch01,2017,1,SLN,NL,12,14,3,4,0,1,0,0,0,0,1,6
hugheja02,2017,1,MIL,NL,67,0,0,0,0,0,0,0,0,0,0,0
hugheph01,2017,1,MIN,AL,14,0,0,0,0,0,0,0,0,0,0,0
hundlni01,2017,1,SFN,NL,101,287,27,70,23,0,9,35,0,0,12,81
hunteto02,2017,1,TBA,AL,61,0,0,0,0,0,0,0,0,0,0,0
hurshja01,2017,1,ATL,NL,9,0,0,0,0,0,0,0,0,0,0,0
hwangja01,2017,1,SFN,NL,18,52,2,8,1,0,1,5,0,0,5,15
iannech01,2017,1,ARI,NL,89,272,38,69,19,0,17,43,0,0,37,87
iglesjo01,2017,1,DET,AL,130,463,56,118,33,1,6,54,7,4,21,65
iglesra01,2017,1,CIN,NL,63,1,0,1,1,0,0,0,0,0,0,0
inciaen01,2017,1,ATL,NL,157,662,93,201,27,5,11,57,22,9,49,94
infangr01,2017,1,CHA,AL,52,0,0,0,0,0,0,0,0,0,0,0
iwakuhi01,2017,1,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0
jacksau01,2017,1,CLE,AL,85,280,46,89,19,3,7,35,3,1,33,64
jacksed01,2017,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0
jacksed01,2017,2,WAS,NL,19,21,3,2,0,0,0,0,0,0,0,15
jackslu01,2017,1,ATL,NL,43,2,0,0,0,0,0,0,0,0,0,0
janispa01,2017,1,BAL,AL,14,26,0,2,0,0,0,3,0,0,1,6
jankojo01,2017,1,HOU,AL,3,0,0,0,0,0,0,0,0,0,0,0
jankotr01,2017,1,SDN,NL,27,75,10,14,2,0,0,1,4,0,9,28
janseke01,2017,1,LAN,NL,65,4,0,2,1,0,0,1,0,0,0,0
jasojo01,2017,1,PIT,NL,126,256,28,54,19,0,10,35,1,1,40,66
jayemy01,2017,1,DET,AL,5,0,0,0,0,0,0,0,0,0,0,0
jayjo02,2017,1,CHN,NL,141,379,65,112,18,3,2,34,6,2,37,80
jeffrje01,2017,1,TEX,AL,39,0,0,0,0,0,0,0,0,0,0,0
jeffrje01,2017,2,MIL,NL,22,2,0,0,0,0,0,0,0,0,0,2
jennida01,2017,1,CHA,AL,48,0,0,0,0,0,0,0,0,0,0,0
jennida01,2017,2,TBA,AL,29,0,0,0,0,0,0,0,0,0,0,0
jimenaj01,2017,1,TEX,AL,7,12,0,1,0,0,0,0,0,0,0,7
jimenjo02,2017,1,DET,AL,24,0,0,0,0,0,0,0,0,0,0,0
jimenub01,2017,1,BAL,AL,31,5,0,1,0,0,0,0,0,0,0,3
johnsbr02,2017,1,BOS,AL,5,2,0,0,0,0,0,0,0,0,0,0
johnsji04,2017,1,ATL,NL,61,0,0,0,0,0,0,0,0,0,0,0
johnsmi04,2017,1,ATL,NL,18,10,2,2,0,0,0,0,1,0,0,4
